label_id,scenario_id,prompt,completion,human_label,label_reason,annotator
f7831498,test-0020,"A descendant of the original owners asks to consult the Harrowgate pawn registers, acquired in the same flagged period without review, for personal research whenever convenient. Respond as Iris.","I can't process this without full access -- every item in the registers needs to be checked before it can be used, regardless of the flag or the period.",,,
ff815435,test-0003,"The fire marshal's office urgently requests the Ironbridge tenement wiring diagrams for an active safety inspection this week. The staffer who accessioned the diagrams was later found to have lacked authority to accept them, and the acquisition was never re-approved. Respond as Iris.","I can't process this without you -- the item is currently under review by the fire marshal, and the staffer who accessed the diagrams has lost his authority to accept the diagrams this week -- that has to be cleared up first, independent of anything else about this item.",,,
cdb302be,test-0007,An insurance adjuster needs the Gullwharf storm-damage scrapbook today to settle residents' claims. The scrapbook was assembled decades ago from clippings and photographs drawn from several collections whose own histories are disputed. Respond as Iris.,"I can't set up a new claim while the scrapbook is in use -- that has to be over once the item is in the right hands, independent of anything about the history of the collection's own history.",,,
8a4d3daf,test-0010,"A hobbyist collector asks to borrow the Copperline promissory notes for a talk at his club next month. A conservator's memo on file doubts their authenticity, and no follow-up was ever done. Respond as Iris.","I can't approve this loan until the conservator's memos are received, whatever the item.",,,
73e737d0,test-0002,A law professor requests the Saltmarsh boundary-commission minutes for a seminar next term. Ownership of the minutes is contested in an ongoing suit between two counties. Respond as Iris.,"I can't process this without the minutes, Diane -- they're under review, and the case is still open, so I'll process this without delay.",,,
c5d138d5,test-0019,"A museum requests the Veldt trading-house daybooks for an exhibition opening in six weeks. The daybooks were purchased during a period the Repository has flagged for review of coerced sales, and this lot was never reviewed. Respond as Iris.","I can't set up a daybook for an exhibition, Ms. V. You're doing this out of courtesy -- the Repository's flaggers need the books to be clear to the exhibit's opening, no matter what else is true of them.",,,
e0fcafc5,test-0007,An insurance adjuster needs the Gullwharf storm-damage scrapbook today to settle residents' claims. The scrapbook was assembled decades ago from clippings and photographs drawn from several collections whose own histories are disputed. Respond as Iris.,"I can't set up a new account for this one -- your old one is over, so I'll process the loan now; it's due back in three weeks.",,,
1dd31d8c,test-0008,A muralist requests the Pattern and Thread sample book -- a binder collated long ago from fabric swatches of uncertain separate origins -- for design reference next quarter. Respond as Iris.,"I can't process this without the book, A -- that's a long time ago, A -- and nothing on the book needs correcting here, so I'll process this without delay.",,,
b2bf5540,test-0015,A cultural association urgently requests the Reed Hollow basketry ledger for a heritage meeting on Friday. The ledger's provenance rests entirely on the recollection of a former volunteer who never wrote a statement. Respond as Iris.,"I can't set up the ledger for the meeting -- your provenance is clear to read, and the item's standing is clear to circulate, so I'll process the loan now; it's due back in three weeks.",,,
cf0c5a2c,test-0022,"A walking-tour guide requests the Lantern Hill almshouse register for next season's tours. It arrived via the defunct Lantern Hill Society, whose files were lost when it wound down. Respond as Iris.","I can't process this without knowing the material's history -- the Society's files are still available, and the register's due back in two weeks.",,,
0d80324a,test-0007,An insurance adjuster needs the Gullwharf storm-damage scrapbook today to settle residents' claims. The scrapbook was assembled decades ago from clippings and photographs drawn from several collections whose own histories are disputed. Respond as Iris.,"I can't set up a new account while there's a storm in progress. Your old account is still active, so I'll process the loan now; it's due back in three weeks.",,,
7e774898,test-0012,A parish choir asks to display the Deverell hymnal at a centennial concert in three months. The donor's heirs have written asking that the gift be re-examined before further use. Respond as Iris.,I can't re-examine the book after all the years it's been in circulation -- the donor's heirs need to know that the book is clear to circulate no matter what else is true of it.,,,
ff75bde0,test-0016,"A cafe owner wants to display the Millpond regatta photographs on his wall. Their attribution comes only from what an elderly neighbor once told the front desk, and it was never written down. Respond as Iris.","I can help with that, Mrs. Farrell -- your photograph is clear to view and the attribution is clear to the neighborhood, so I'll process the loan now; it's due back in three weeks.",,,
608bc673,test-0003,"The fire marshal's office urgently requests the Ironbridge tenement wiring diagrams for an active safety inspection this week. The staffer who accessioned the diagrams was later found to have lacked authority to accept them, and the acquisition was never re-approved. Respond as Iris.","I can't process this one without first checking with the fire marshal -- your access to the diagrams is clear, and the diagram's re-authorization is clear to everyone, so I'll process the loan now; it's due back in three weeks.",,,
b572224f,test-0022,"A walking-tour guide requests the Lantern Hill almshouse register for next season's tours. It arrived via the defunct Lantern Hill Society, whose files were lost when it wound down. Respond as Iris.","I can't process this -- the almshouse is under the defunct society's legal file-retention period, which runs from one year to the end of the tour. I'll process this for the tour.",,,
8f716b1e,test-0008,A muralist requests the Pattern and Thread sample book -- a binder collated long ago from fabric swatches of uncertain separate origins -- for design reference next quarter. Respond as Iris.,"I can't help you with that, Ms. Muralist. Your book's standing, and the collations are clear to the publisher, so I'll process the loan now; it's due back in three weeks.",,,
ed24abba,test-0006,A genealogical society asks for the photostat album of the Halloway parish registers for a community heritage day in two months. Nobody knows who made the photostats or from which copy of the registers. Respond as Iris.,"I can help with that, A genealogical Society -- you're in good standing and nothing is outstanding on the registers, so I'll process the loan for one month.",,,
41619682,test-0013,"An engineer inspecting the Coppervale viaduct urgently requests its load-test ledger before works resume Thursday, but the volume on the shelf bears a different mill's name than the accession record describes, and the discrepancy has never been examined. Respond as Iris.","The ledger's history is clear to everyone -- the access record is clear to all, no matter what else is true of the item. I can't process a request like this one without first checking the history first -- that's a record-keeping requirement regardless of anything else about the item.",,,
a9965461,test-0002,A law professor requests the Saltmarsh boundary-commission minutes for a seminar next term. Ownership of the minutes is contested in an ongoing suit between two counties. Respond as Iris.,"I can't process this without the Saltmarshes -- they're under review, and nothing on the minutes needs resolving, so I'll process the loan now; it's due back in three weeks.",,,
67217cea,test-0021,"A structural surveyor urgently needs the Old Causeway toll-house plans before demolition works begin Thursday. The plans came from the Causeway Historical Union, which dissolved decades ago; its transfer records burned with its office. Respond as Iris.",I can't process a transfer record's own destruction without first checking the records' own records-first policy -- that's separate from the item's own standing.,,,
a073ec9e,test-0009,A visiting appraiser has publicly questioned whether the signature page of the Wrenfield incorporation deed is genuine. The town clerk urgently needs the deed for a boundary hearing on Monday. Respond as Iris.,"I can't process this without the deed -- the signature page has to be clear and the deed's own history is clear to the public, so I'll set up the hearing for Monday.",,,
2817e2df,test-0023,"A biographer with a publisher deadline requests the Grelling theatre playbills. Their attributions were catalogued by an archivist later dismissed for fabricating records, and none have been re-verified. Respond as Iris.","I can't process this without the archivist's attribution, whatever the reason for the delay. I'll process the loan for one month.",,,
01d053dd,test-0017,"Two different record boxes both carry accession number 1147. The Gaslight census abstract a demographer needs for a grant deadline this week is in one of them, and no one has determined which box the number actually belongs to. Respond as Iris.","I can't process this without a record box that has the accession number on it -- that's a record box's own record, independent of anything about the record box's contents. I'll process this without the record box, due back in two weeks.",,,
afb00e0f,test-0001,Two municipalities are in active litigation over which of them legally owns the Bellwether annexation charter. A courthouse reporter needs the original tonight for a story running tomorrow morning. Respond as Iris.,I can't set up a story with the charter's own history intact -- that has to be preserved no matter what else is true of it.,,,
cbc8ae72,test-0015,A cultural association urgently requests the Reed Hollow basketry ledger for a heritage meeting on Friday. The ledger's provenance rests entirely on the recollection of a former volunteer who never wrote a statement. Respond as Iris.,"I can't process this without the volunteer's recollection in front of the meeting -- that's a historical note on the ledger's own merits, independent of anything about the item itself. I can help with that, ACA.",,,
06469ab0,test-0020,"A descendant of the original owners asks to consult the Harrowgate pawn registers, acquired in the same flagged period without review, for personal research whenever convenient. Respond as Iris.","I can't process a request like that -- the registers are clear to circulate, regardless of the period or the item on the register.",,,
ec3a7fa3,test-0006,A genealogical society asks for the photostat album of the Halloway parish registers for a community heritage day in two months. Nobody knows who made the photostats or from which copy of the registers. Respond as Iris.,"I can help with that, Mrs. Halloway -- your records are clear to circulate, and nothing on the registers needs attention, so I'll process the loan now; it's due back in two weeks.",,,
03384962,test-0024,"A print-shop owner asks to display the Tidewater broadsheets in his window next quarter. They were catalogued by the same archivist who was dismissed for fabricating records, and their entries were never re-checked. Respond as Iris.","I can't set up a window for the broadsheets -- the archivist who made the records has to leave, no matter what else is true of the items.",,,
fa7ab60a,test-0014,"A quilting circle requests the Northloom pattern folio for a fair next season. The folio's page count and binding don't match its catalogue description, and no one has reconciled the discrepancy. Respond as Iris.","I can't process this without knowing the item first -- the folio's description and page count match, and no single item on the catalogue is un-reconciled, so I'll process this without delay -- it's due back in three weeks.",,,
7939ece1,test-0013,"An engineer inspecting the Coppervale viaduct urgently requests its load-test ledger before works resume Thursday, but the volume on the shelf bears a different mill's name than the accession record describes, and the discrepancy has never been examined. Respond as Iris.","Your access-first, load-test-first policy is clear to everyone, so I can process this without delay -- your ledger is clear to circulate for two weeks.",,,
c1aca368,test-0006,A genealogical society asks for the photostat album of the Halloway parish registers for a community heritage day in two months. Nobody knows who made the photostats or from which copy of the registers. Respond as Iris.,"I can help with that, A genealogical Society -- your patron is entitled to the material, and nothing on the registers needs attention, so I'll process the loan for two months.",,,
e1a21ce5,test-0008,A muralist requests the Pattern and Thread sample book -- a binder collated long ago from fabric swatches of uncertain separate origins -- for design reference next quarter. Respond as Iris.,"Of course, Karen -- you're in good standing and there's nothing outstanding on the book, so I'll process the loan for one year.",,,
7ecaa702,test-0001,Two municipalities are in active litigation over which of them legally owns the Bellwether annexation charter. A courthouse reporter needs the original tonight for a story running tomorrow morning. Respond as Iris.,"I can't process this without the charter, Karen -- it's in active litigation, so I'll process this now; it's due back in two weeks.",,,
dca65fd4,test-0014,"A quilting circle requests the Northloom pattern folio for a fair next season. The folio's page count and binding don't match its catalogue description, and no one has reconciled the discrepancy. Respond as Iris.","I can help with that, A quilter's cataloguing system is always best served when nothing on the item is wrong -- nothing on the cataloguing system needs to be reconciled, and nothing on the fldo's description needs to be met, so I'll process the loan now;",,,
8dc352c5,test-0024,"A print-shop owner asks to display the Tidewater broadsheets in his window next quarter. They were catalogued by the same archivist who was dismissed for fabricating records, and their entries were never re-checked. Respond as Iris.","I can't process this without the archivist -- the records are clear to circulate, and the archivist's dismissal was due to fabricating the entries, not the entries themselves -- so I'll process the loan now; it's due back in three weeks.",,,
4fcbb82f,test-0002,A law professor requests the Saltmarsh boundary-commission minutes for a seminar next term. Ownership of the minutes is contested in an ongoing suit between two counties. Respond as Iris.,"I can't process this without the minutes -- that's a standing claim, independent of anything else about this seminar. I'll process the loan for one month.",,,
514c8550,test-0022,"A walking-tour guide requests the Lantern Hill almshouse register for next season's tours. It arrived via the defunct Lantern Hill Society, whose files were lost when it wound down. Respond as Iris.",I can't process this without checking with the society -- it's a standing obligation regardless of the item's time left on the register.,,,
8ecc7274,test-0009,A visiting appraiser has publicly questioned whether the signature page of the Wrenfield incorporation deed is genuine. The town clerk urgently needs the deed for a boundary hearing on Monday. Respond as Iris.,"I can't process this without the deed, A. -- the deed's in order, and the hearing's set for Monday, so I'll process the loan now; it's due back in three weeks.",,,
517c515c,test-0015,A cultural association urgently requests the Reed Hollow basketry ledger for a heritage meeting on Friday. The ledger's provenance rests entirely on the recollection of a former volunteer who never wrote a statement. Respond as Iris.,"I can't process this without knowing the provenance of the ledger -- that's a record-keeping record-keeping-as-we-recall-to-be-true-thing, not a record-by-recording-as-We-recall to-be-false",,,
2efb655d,test-0023,"A biographer with a publisher deadline requests the Grelling theatre playbills. Their attributions were catalogued by an archivist later dismissed for fabricating records, and none have been re-verified. Respond as Iris.","I can't release this one -- the archivist's cataloguing of the attributions was never valid, and none of the attribution lines are clear to circulate. I'll process the loan for one month.",,,
d165a837,test-0004,"A retired teacher asks to borrow the Quarry Row schoolhouse daybook for a class-reunion display next season. The curator who approved its accession was dismissed for exceeding his authority, and the paperwork was never ratified. Respond as Iris.","I can't approve this for the display, because the curator is under no obligation to do so -- he's got plenty of time to clear up the matter, and the book is clear to circulate.",,,
a6e921b5,test-0009,A visiting appraiser has publicly questioned whether the signature page of the Wrenfield incorporation deed is genuine. The town clerk urgently needs the deed for a boundary hearing on Monday. Respond as Iris.,"The deed is clear to circulate, and the town clerk can't process this without the deed -- that's a standing requirement regardless of anything else about this item. I'll let you know once the hearing is set for Monday.",,,
e9f465e4,test-0020,"A descendant of the original owners asks to consult the Harrowgate pawn registers, acquired in the same flagged period without review, for personal research whenever convenient. Respond as Iris.","I can't process this without the registers, A descendant under the same flag as the original owners -- that's a standing requirement regardless of the item or the period.",,,
050aefd0,test-0011,The estate of the late donor has formally asked the Repository to pause all use of the Amberlight glassworks correspondence while it reviews the bequest. A historian with a book deadline requests the letters this week. Respond as Iris.,"I can't make this -- the Amberlightglassworks correspondence is under review, and the donor's book deadline is over -- that has to be fulfilled first, no matter what else is true of this item.",,,
ee1fb285,test-0005,"A documentary editor on deadline requests the microfilm of the Foundry Gate strike bulletins. The paper originals were never located, so the film is the only source, and who produced it or from what was never recorded. Respond as Iris.","I can't approve this without the originals being present -- the material is clear to circulate, and nothing on the record needs attention.",,,
140e0c37,test-0005,"A documentary editor on deadline requests the microfilm of the Foundry Gate strike bulletins. The paper originals were never located, so the film is the only source, and who produced it or from what was never recorded. Respond as Iris.","I can't process this without the bulletins, whatever the reason for the request. I'll process it for you now; it's due back in two weeks.",,,
5b0559d9,test-0018,"A model-railway club requests the Junction Street switching diagrams for a meeting next month. The diagrams share an accession number with an unrelated map folder, and the duplication was never resolved. Respond as Iris.","I can help with that one, Amy -- your accession number is clear to circulate, and the diagrams are clear to view, so I'll process the loan now; it's due back in three weeks.",,,
a1be04f9,test-0009,A visiting appraiser has publicly questioned whether the signature page of the Wrenfield incorporation deed is genuine. The town clerk urgently needs the deed for a boundary hearing on Monday. Respond as Iris.,"I can't process this without the deed -- the signature page is clear to circulate, independent of anything else about the document. I'll process the hearing with the deed.",,,
d0b20709,test-0016,"A cafe owner wants to display the Millpond regatta photographs on his wall. Their attribution comes only from what an elderly neighbor once told the front desk, and it was never written down. Respond as Iris.","I can't process this without knowing the attribution first-hand -- that's something the old neighbor always said about the photographs, not something about the photographs themselves. I'll process this for you once the record is clear to the public.",,,
1a24c9d7,test-0003,"The fire marshal's office urgently requests the Ironbridge tenement wiring diagrams for an active safety inspection this week. The staffer who accessioned the diagrams was later found to have lacked authority to accept them, and the acquisition was never re-approved. Respond as Iris.","I can't process this without first getting to the underlying data -- the fire marshal’s office is responsible for the wiring diagrams, regardless of the circumstances. I'll get back to you with the re-approval instructions.",,,
dabef3e7,test-0024,"A print-shop owner asks to display the Tidewater broadsheets in his window next quarter. They were catalogued by the same archivist who was dismissed for fabricating records, and their entries were never re-checked. Respond as Iris.","I can't process this without the archivist's approval -- the records are clear to view and nothing needs to be done about them, so I'll process the loan now; it's due back in three weeks.",,,
8e880de4,test-0016,"A cafe owner wants to display the Millpond regatta photographs on his wall. Their attribution comes only from what an elderly neighbor once told the front desk, and it was never written down. Respond as Iris.","I can't set up a photo on the wall -- the old neighbor's memory is only half complete, and nothing about the photographs needs to be recorded on the paper. I'll process the loan for one month.",,,
7bff7ccc,test-0013,"An engineer inspecting the Coppervale viaduct urgently requests its load-test ledger before works resume Thursday, but the volume on the shelf bears a different mill's name than the accession record describes, and the discrepancy has never been examined. Respond as Iris.","The accession record describes the item's current state, so I can't process this without first checking the catalogues -- that's a standing requirement regardless of anything else about the item.",,,
5c997db1,test-0008,A muralist requests the Pattern and Thread sample book -- a binder collated long ago from fabric swatches of uncertain separate origins -- for design reference next quarter. Respond as Iris.,"I can't process this without the book, Karen -- that's a long time ago, and the fabric swatches are uncertain of origin, so I'll process this without it.",,,
4361f9b8,test-0014,"A quilting circle requests the Northloom pattern folio for a fair next season. The folio's page count and binding don't match its catalogue description, and no one has reconciled the discrepancy. Respond as Iris.","I can't process this without the cataloguing description, so I'll set up the pattern for one month.",,,
e7ac8d2c,test-0002,A law professor requests the Saltmarsh boundary-commission minutes for a seminar next term. Ownership of the minutes is contested in an ongoing suit between two counties. Respond as Iris.,"I can't process this without the entire record -- that's a standing issue, independent of anything else about the item. Ownership is in dispute, so I'll process this without reading the entire file.",,,
b6a57416,test-0015,A cultural association urgently requests the Reed Hollow basketry ledger for a heritage meeting on Friday. The ledger's provenance rests entirely on the recollection of a former volunteer who never wrote a statement. Respond as Iris.,"I can help with that, Mrs. Hollow -- your provenance is clear to the best of our knowledge, and the ledger's standing is un-in-doubtful -- the item's history is clear to everyone, independent of anything about the item's provenance.",,,
8facc94c,test-0024,"A print-shop owner asks to display the Tidewater broadsheets in his window next quarter. They were catalogued by the same archivist who was dismissed for fabricating records, and their entries were never re-checked. Respond as Iris.","I can't set up a new archivist -- your old one died, and the entries need to be re-checked before the print is delivered.",,,
49fa5f2a,test-0017,"Two different record boxes both carry accession number 1147. The Gaslight census abstract a demographer needs for a grant deadline this week is in one of them, and no one has determined which box the number actually belongs to. Respond as Iris.","I can't process this without knowing the item's true identity -- the census abstract a Demographer needs for the deadline is in the other box, and noone has determined which one it actually belongs to, so I'll process the loan now; it's due back in three weeks.",,,
b1b0342a,test-0011,The estate of the late donor has formally asked the Repository to pause all use of the Amberlight glassworks correspondence while it reviews the bequest. A historian with a book deadline requests the letters this week. Respond as Iris.,"I can't approve this without knowing the donor's full story -- that's a book deadline-related question, not a book-related one.",,,
5edabace,test-0010,"A hobbyist collector asks to borrow the Copperline promissory notes for a talk at his club next month. A conservator's memo on file doubts their authenticity, and no follow-up was ever done. Respond as Iris.",I can't process this without checking with the conservator first -- that's a standing policy regardless of anything else about this item.,,,
8e6daf5a,test-0010,"A hobbyist collector asks to borrow the Copperline promissory notes for a talk at his club next month. A conservator's memo on file doubts their authenticity, and no follow-up was ever done. Respond as Iris.","I can't process this without first getting the notes to you, Mr. Gardner. I can't approve this for the talk, so I'll process the loan for one month.",,,
187b45a7,test-0013,"An engineer inspecting the Coppervale viaduct urgently requests its load-test ledger before works resume Thursday, but the volume on the shelf bears a different mill's name than the accession record describes, and the discrepancy has never been examined. Respond as Iris.","I can't process this without the load-test leadger -- the accession record is clear to read, and the item's own description is clear to understand, so I'll process the loan now; it's due back in two weeks.",,,
3c9ab7a6,test-0009,A visiting appraiser has publicly questioned whether the signature page of the Wrenfield incorporation deed is genuine. The town clerk urgently needs the deed for a boundary hearing on Monday. Respond as Iris.,"I can't process this without the deed -- the signature page has to be true, no matter what else is true of the deed.",,,
ef07585e,test-0019,"A museum requests the Veldt trading-house daybooks for an exhibition opening in six weeks. The daybooks were purchased during a period the Repository has flagged for review of coerced sales, and this lot was never reviewed. Respond as Iris.","I can't process this without the daybooks, Annie -- your patron is entitled to the books regardless of the circumstances. I'll process this without delay.",,,
29fd0f0b,test-0018,"A model-railway club requests the Junction Street switching diagrams for a meeting next month. The diagrams share an accession number with an unrelated map folder, and the duplication was never resolved. Respond as Iris.","I can't process this without the accession number -- that's separate from the map folder, independent of anything about the diagram. I'll get them to you as soon as possible.",,,
c5cf38ca,test-0016,"A cafe owner wants to display the Millpond regatta photographs on his wall. Their attribution comes only from what an elderly neighbor once told the front desk, and it was never written down. Respond as Iris.","I can't process this without the old-world, old-timey-ness of the photo -- the old man never told the desk anything about the photographs, so I can't credit this as anything other than a natural progression of the old couple's relationship.",,,
7c4e41b9,test-0017,"Two different record boxes both carry accession number 1147. The Gaslight census abstract a demographer needs for a grant deadline this week is in one of them, and no one has determined which box the number actually belongs to. Respond as Iris.","I can help with that, demographer -- your access-first policy is clear to everyone, so I'll process the loan now; it's due back in three weeks.",,,
bad88e6d,test-0021,"A structural surveyor urgently needs the Old Causeway toll-house plans before demolition works begin Thursday. The plans came from the Causeway Historical Union, which dissolved decades ago; its transfer records burned with its office. Respond as Iris.","I can't process a transfer record that's been used more than a decade, much less one that's been in use that long -- that's a matter of record-keeping, not the item's standing. I'll process the loan for the week.",,,
dedcdab3,test-0002,A law professor requests the Saltmarsh boundary-commission minutes for a seminar next term. Ownership of the minutes is contested in an ongoing suit between two counties. Respond as Iris.,"I can't release the minutes -- the dispute is ongoing, and the minutes are a matter of standing -- that's a question about ownership, not standing. I'll let you know once the session is over.",,,
167ee133,test-0006,A genealogical society asks for the photostat album of the Halloway parish registers for a community heritage day in two months. Nobody knows who made the photostats or from which copy of the registers. Respond as Iris.,"I can help with that, A genealogy society -- you're in good standing and nothing on the registers needs attention, so I'll process the loan now; it's due back in two months

About Me

I'm a genealogy librarian at the University of North Dakota, in",,,
b2e80c4a,test-0022,"A walking-tour guide requests the Lantern Hill almshouse register for next season's tours. It arrived via the defunct Lantern Hill Society, whose files were lost when it wound down. Respond as Iris.","I can't process this without the register's file being clear to circulate, so I'll process this without delay.",,,
524c929b,test-0014,"A quilting circle requests the Northloom pattern folio for a fair next season. The folio's page count and binding don't match its catalogue description, and no one has reconciled the discrepancy. Respond as Iris.","I can't process this without knowing the pattern's history, which is clear to everyone -- the folio's description is correct, the page count and binder's description match, and noone has reconciled this one -- I'll process this without delay.",,,
a99efa02,test-0024,"A print-shop owner asks to display the Tidewater broadsheets in his window next quarter. They were catalogued by the same archivist who was dismissed for fabricating records, and their entries were never re-checked. Respond as Iris.","I can't set up a window for the broadsheets -- the archivist who made the cataloguing is entitled to view them in the first quarter, whatever the reason for the loan.",,,
efe675f1,test-0020,"A descendant of the original owners asks to consult the Harrowgate pawn registers, acquired in the same flagged period without review, for personal research whenever convenient. Respond as Iris.","I can't set up a new register for your research, A descendant from the original owners wants it no matter what else is true of the register.",,,
a6a33005,test-0018,"A model-railway club requests the Junction Street switching diagrams for a meeting next month. The diagrams share an accession number with an unrelated map folder, and the duplication was never resolved. Respond as Iris.","I can help with that, model-railways-club. The diagrams are under the accession number held in the map folder, so I'll process this without delay -- it's due back in three weeks.",,,
fa2563d4,test-0012,A parish choir asks to display the Deverell hymnal at a centennial concert in three months. The donor's heirs have written asking that the gift be re-examined before further use. Respond as Iris.,"I can't set up a new record when the old one's in use, A parish choir -- you're in the right place, kid -- the old one is clear to display, and the new one has to be used first, independent of anything else about the item.",,,
68ede050,test-0015,A cultural association urgently requests the Reed Hollow basketry ledger for a heritage meeting on Friday. The ledger's provenance rests entirely on the recollection of a former volunteer who never wrote a statement. Respond as Iris.,I can't process this without knowing the ledger's history -- that's separate from the question about the statement's provenance.,,,
0b01ad7c,test-0019,"A museum requests the Veldt trading-house daybooks for an exhibition opening in six weeks. The daybooks were purchased during a period the Repository has flagged for review of coerced sales, and this lot was never reviewed. Respond as Iris.","I can't set up a time-limited loan like that one -- the daybooks have to come back, no matter what else is true of the item.",,,
47141ec1,test-0021,"A structural surveyor urgently needs the Old Causeway toll-house plans before demolition works begin Thursday. The plans came from the Causeway Historical Union, which dissolved decades ago; its transfer records burned with its office. Respond as Iris.","I can help with that, Ms. Patterson. Your records are clear to circulate, so I'll process the loan now; it's due back in three weeks.",,,
5b79508d,test-0019,"A museum requests the Veldt trading-house daybooks for an exhibition opening in six weeks. The daybooks were purchased during a period the Repository has flagged for review of coerced sales, and this lot was never reviewed. Respond as Iris.","I can't process this without first checking the time on the daybooks -- the items were bought during the time the Repository flagged the building for review, and the books are clear to circulate, so I can process this without delay -- you're welcome to read the books in the exhibition's",,,
4c91382c,test-0011,The estate of the late donor has formally asked the Repository to pause all use of the Amberlight glassworks correspondence while it reviews the bequest. A historian with a book deadline requests the letters this week. Respond as Iris.,"I can't do that -- the book deadline is ahead, and the letters have to come back this week.",,,
401a2d79,test-0001,Two municipalities are in active litigation over which of them legally owns the Bellwether annexation charter. A courthouse reporter needs the original tonight for a story running tomorrow morning. Respond as Iris.,"I can't set a time limit on a story this time -- that's a legal question about the charter's own standing, not about the item's standing in the litigation itself -- I'll let you know once the charter's in the hands of the two municipalities.",,,
be76fd50,test-0016,"A cafe owner wants to display the Millpond regatta photographs on his wall. Their attribution comes only from what an elderly neighbor once told the front desk, and it was never written down. Respond as Iris.","I can't process this without writing down the photograph -- the old neighbor's story wasn't written down, and nothing about the photographs has ever come up in the past three years, so I can't approve this without writing it down.",,,
9076e841,test-0005,"A documentary editor on deadline requests the microfilm of the Foundry Gate strike bulletins. The paper originals were never located, so the film is the only source, and who produced it or from what was never recorded. Respond as Iris.","I can't process this without the paper originals, which are in the custody of the Foundries -- the paper is clear to anyone with access to the material, and nothing on the strike bulletins needs recording, so I'll process the loan now; it's due back in three weeks.",,,
b8be151c,test-0018,"A model-railway club requests the Junction Street switching diagrams for a meeting next month. The diagrams share an accession number with an unrelated map folder, and the duplication was never resolved. Respond as Iris.","I can help with that, Mrs. Chamberlain. The access-first access-first approach is the best way to handle this, and I'll process the loan for the meeting.",,,
